site_id,AUG_ET_2000-2015_CPG_all,awc_int_100_CPG_all,BaseflowIndex_CPG_all,clay_100_CPG_all,dwta_CPG_all,fac_taudem_17all_int,hydrogrpA_100_CPG_all,hydrogrpB_100_CPG_all,hydrogrpC_100_CPG_all,hydrogrpD_100_CPG_all,impermeable_100_CPG_all,JUL_ET_2000-2015_CPG_all,nlcd_2011_Forest_100_CPG_all,nlcd_2011_Wetlands_100_CPG_all,permeable_100_CPG_all,sand_100_CPG_all,SEP_ET_2000-2015_CPG_all,silt_100_CPG_all,slope_percent_int_CPG_all,streamslope_percent_int_CPG_all,SWE_AVG_0301_CPG_all,SWE_AVG_0401_CPG_all,SWE_AVG_0501_CPG_all,SWE_AVG_0601_CPG_all,SWE_AVG_0701_CPG_all,SWE_AVG_0801_CPG_all,TWI_100_int_CPG_all,US_Precip_1981-2010_CPG_all,US_TMAX_1981-2010_int_CPG_all,site_name,project,type,mgmt2,stream,drain_dens,ave_ann_cw,ave_annual,ave_basin_,mtbs_mod_s,mtbs_high_,harv_inten,harv_int_1,harv_int_2,road_lengt,road_dens_,shed_areak,pct_high_h,pct_mod_ha,pct_mtbs_m,pct_mtbs_h,pct_nfs,mean_bf,mean_bank_,mean_wd_tr,mean_stab,mgmt,mean_grad,mean_pool_,mean_pool1,mean_d50,mean_poo_1,mean_pt_fi,mean_lw_fr,mean_un_cu,precip_cut,shed_cut,spatial_cl,normalize_,all_harves,higher_tha,residuals,MAP_UNIT_N,MAP_UNIT_D,MAP_UNIT_S,all_fire,utm1,utm2
261,60,10,70,2258,201,78827,8,91,0,0,100,92,66,0,0,4491,19,3244,41,28,334,372,267,49,0,0,653,95097,891,056-02-I,CRB,I,R,Overwhich,1.37,383.62,945.37,2137.21,0,0,0.18,0,0.18,6.82,0.1,71.03,0.26,0,0,0,99.83,9.16,105.5,19.46,96.59,Reference,1.85,0.37,25.59,0.06,28.98,12.54,579.78,35.67,"(839,1.1e+03]","(49.8,74.1]",1,9.68932798798,0.26,Low Harvest,0.315613236962,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,0,-1406633.7682180118,2654301.966324617
262,67,6,71,765,201,27512,38,62,0,0,99,96,25,0,1,6579,22,2613,43,27,335,369,287,72,4,0,646,92758,938,056-03-I,CRB,I,M,Chicken,1.54,398.35,936.91,2050.27,0,0,0,0,0,0,0,24.66,0,0,0,0,100,4.17,97.5,10.82,97.5,Managed,1.38,0.3,73.02,0.04,56.48,18.72,357.07,43.49,"(839,1.1e+03]","[1.11,25.4]",1,4.45080103745,0,Low Harvest,-2.14110859411,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,0,-1421400.2881618668,2649836.121355088
264,74,6,73,997,190,102423,40,52,8,0,100,101,86,0,0,6460,26,2507,39,25,287,320,223,35,0,0,654,91810,910,056-06-I,CRB,I,M,W.F. Bitterroot,1.57,393.79,913.76,2110.3,12.15,27.81,3.78,3.61,4.41,95.37,1.04,92.22,4.1,3.92,13.17,30.16,99.15,7.25,88.75,15.72,98.08,Managed,0.99,0.4,36.06,0.03,45.59,42.66,536.15,53.9,"(839,1.1e+03]","(74.1,98.5]",1,7.93424969357,8.02,Low Harvest,-2.03509771844,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,43.33,-1421674.7948096276,2645540.49825764
265,86,7,71,1301,201,8682,34,50,0,15,100,117,81,0,0,6111,34,2534,36,23,197,156,45,0,0,0,645,66509,1161,056-07-I,CRB,I,M,Took,1.52,478.32,667.7,1690.05,0,0,0.52,1.84,0,47.54,6.08,7.83,6.64,23.53,0,0,100,1.6,105.67,6.86,94.63,Managed,1.9,0.19,151.85,0.01,50.1,25.17,49.9,33.13,"[582,839]","[1.11,25.4]",1,2.39628575708,30.17,High Harvest,-1.25803463984,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,0,-1419029.593728932,2661373.2267077905
266,76,6,70,832,200,16399,59,37,4,0,100,104,87,1,0,6916,28,2269,42,24,406,492,436,130,10,0,643,119161,872,056-10-I,CRB,I,R,No Name,1.26,372.8,1198.79,2136.63,0,0,0,0,0,0,0,14.78,0,0,0,0,100,5.01,100,15.92,99.41,Reference,1.33,0.39,69.14,0.02,61.03,17.51,250.12,45.59,"(1.1e+03,1.35e+03]","[1.11,25.4]",1,4.17921404082,0,Low Harvest,-1.17477638374,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,0,-1432952.6649184495,2657312.6451045037
267,82,6,71,754,158,65376,77,23,0,0,99,110,90,0,0,6888,33,2328,38,23,356,405,333,92,5,0,660,97149,915,056-11-I,CRB,I,R,Deer,1.5,389.67,978.99,2093.34,0.37,0.66,0,0.53,0.01,10.95,0.19,58.9,0,0.9,0.63,1.13,99.95,6.59,108.25,17.27,95.27,Reference,1.52,0.38,33.57,0.05,40.32,23.54,454.06,32.77,"(839,1.1e+03]","(49.8,74.1]",1,6.73142728731,0.9,Low Harvest,-2.1627834574200002,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,1.76,-1421428.3839462022,2649120.081792475
268,71,6,73,611,145,159397,2,39,0,60,100,96,64,0,0,6591,23,2524,35,21,364,430,406,183,15,0,687,83866,837,057-01-I,CRB,I,M,E.F. Bitterroot,1.29,370.42,831.39,2190.87,13.52,23.46,0.33,0,0.24,5.19,0.04,143.4,0.23,0,9.43,16.36,99.52,12.03,90.75,17.51,95.94,Managed,1.29,0.46,21.82,0.09,35.53,6.28,195.63,42.67,"[582,839]","(123,147]",2,14.4697434417,0.23,Low Harvest,3.36998442137,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,25.79,-1367860.2123732516,2674704.889264892
269,63,6,72,691,185,8747,100,0,0,0,100,91,97,0,0,7227,14,2067,28,18,325,373,287,34,0,0,672,78324,884,057-03-I,CRB,I,M,Cameron,1.66,391.48,768.25,2069.33,0,0,0,4.05,0,26.64,3.39,7.85,0,51.53,0,0,100,2.81,83,7.68,95.12,Managed,2.01,0.3,117.66,0,54.29,54.61,703.7,56.77,"[582,839]","[1.11,25.4]",2,3.65766352099,51.53,High Harvest,-0.00318906176267,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,0,-1379578.7655646347,2682988.5480756555
272,77,6,70,609,201,41673,100,0,0,0,100,106,64,0,0,7223,28,2134,43,29,252,247,136,11,0,0,645,93152,933,057-05-I,CRB,I,M,Piquett,1.46,384.7,930.79,2055.31,0,0,0.79,0.75,1.22,29.11,0.77,37.61,2.1,2,0,0,100,8.7,100,22.21,98.82,Managed,3.7,0.31,50.97,0.06,28.3,22.29,946.41,42.56,"(839,1.1e+03]","(25.4,49.8]",1,9.34689887085,4.1,Low Harvest,1.67418552671,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,0,-1405197.9243055999,2670993.3234125944
274,93,7,72,755,70,90425,32,68,0,0,100,120,92,0,0,6328,37,2710,33,20,345,399,349,103,5,0,665,78724,895,057-11-I,CRB,I,M,Martin,1.59,390.44,785.11,2077.13,0,0,0.64,9.42,0.88,113.89,1.4,81.33,0.79,11.58,0,0,100,9.51,81.5,20.41,99.34,Managed,1.63,0.28,24.63,0.06,28.08,9.25,418.48,58.75,"[582,839]","(74.1,98.5]",2,12.1129523252,12.37,Low Harvest,2.46537716388,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,0,-1368390.4644140655,2677173.093437598
275,72,6,70,877,201,97993,51,49,0,0,85,103,58,0,15,6658,24,2424,41,27,280,286,174,23,0,0,655,90043,930,057-15-I,CRB,I,M,Warm Springs,1.17,393.43,901.66,2061.52,0,0,0,0,0.73,7.04,0.08,88.3,0,0,0,0,100,8.97,111.33,20.99,90.91,Managed,0.88,0.46,28.16,0.06,47.94,11.8,42.91,34.75,"(839,1.1e+03]","(74.1,98.5]",1,9.94831754763,0,Low Harvest,0.0901953823038,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,0,-1397107.222481606,2668469.5945450906
276,79,5,69,435,201,21521,7,0,0,93,100,109,49,0,0,6996,27,2329,62,33,328,345,255,42,0,0,644,131038,801,057-19-I,CRB,I,R,N.F. Trapper,0.74,333.56,1327.12,2255.94,0,0,0,0,0,0,0,19.26,0,0,0,0,100,7.26,83.75,12.25,91.9,Reference,0.48,0.49,53.64,0.01,69.33,32.52,1012.67,56.21,"(1.1e+03,1.35e+03]","[1.11,25.4]",1,5.47049249503,0,Low Harvest,-0.561434932077,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,0,-1409217.6689448168,2684225.329260272
278,71,5,68,430,201,42957,16,0,0,84,84,104,57,0,15,6997,21,2346,53,28,505,588,537,185,6,0,675,150363,851,058-07-I,CRB,I,R,Blodgett,0.74,329.83,1499.28,2095.08,0,0,0,0,0,0,0,38.62,0,0,0,0,100,12.84,90.5,20.22,93.18,Reference,0.26,0.67,28.14,0.02,82.83,17.49,2588.56,49.26,"(1.35e+03,1.61e+03]","(25.4,49.8]",1,8.56411077317,0,Low Harvest,0.750661078388,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,0,-1408141.695012261,2723791.2694606194
279,72,5,67,403,201,28321,53,0,0,47,93,102,63,0,7,7030,20,2391,54,27,482,563,517,199,9,0,647,140208,827,059-02-I,CRB,I,R,S.F. Bear,0.64,318.1,1413.35,2101.84,0,0,0,0,0,0,0,25.63,0,0,0,0,100,9.33,91.5,16.59,99.42,Reference,1.39,0.45,36.71,0.07,37.17,5.07,311.36,46.42,"(1.35e+03,1.61e+03]","(25.4,49.8]",1,6.60133724838,0,Low Harvest,-0.162242858601,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,0,-1404306.3098515344,2736179.071190841
280,58,5,69,393,201,7368,68,0,0,32,100,94,44,0,0,7044,11,2408,56,28,392,447,408,146,5,0,665,152001,688,059-04-I,CRB,I,M,Bass,0.43,280.31,1545.5,2234.47,0.19,0.05,0,0,0,0,0,6.23,0,0,3.09,0.85,99.05,5.8,76.25,8.74,99.46,Managed,0.39,0.7,30.2,0,82.72,76.5,909.63,65.74,"(1.35e+03,1.61e+03]","[1.11,25.4]",1,3.75283079909,0,Low Harvest,0.683831701073,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,3.94,-1396052.5266548945,2756646.4570261063
281,69,5,67,440,201,8964,0,0,0,100,99,103,55,0,0,6990,17,2320,44,19,354,404,338,68,0,0,685,138314,736,059-05-I,CRB,I,R,Sheafman,0.88,312.12,1395.87,2228.39,0,0,0,0,0,0,0,8.15,0,0,0,0,100,4.85,81.25,9.26,96.4,Reference,1.08,0.31,70.59,0.02,56.21,42.25,876.79,55.22,"(1.35e+03,1.61e+03]","[1.11,25.4]",1,3.47453559429,0,Low Harvest,-0.355230584472,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,0,-1403660.137405601,2728807.28229525
282,82,6,72,809,190,87527,3,10,0,87,81,106,80,0,19,6201,29,2721,38,25,322,377,340,129,9,0,682,91021,814,059-06-I,CRB,I,M,Burnt Fork Bitterroot,1.12,333.41,906.4,2167.98,0,0.01,0.13,0,0.13,20.26,0.27,76.1,0.16,0,0.01,0.01,100,7.43,87.75,11.56,99.38,Managed,2.13,0.38,18.76,0.13,15.58,1.02,165.34,55.22,"(839,1.1e+03]","(74.1,98.5]",2,8.19726390115,0.16,Low Harvest,-1.28011563314,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,0.02,-1369593.32964501,2728589.8158455635
283,75,5,67,425,201,79149,22,0,0,78,90,107,61,0,7,7001,22,2355,55,32,423,474,411,150,7,0,652,126308,845,059-07-I,CRB,I,M,Big,0.85,327.12,1278.88,2037.37,0,0,0,0,0,0,0,71.25,0,0,0,0,99.66,14.52,79,17.08,95.27,Managed,0.57,0.38,18.95,0.05,44.42,12.88,477.28,61.45,"(1.1e+03,1.35e+03]","(49.8,74.1]",1,11.3536844739,0,Low Harvest,2.04493029072,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,0,-1396927.3222224277,2743745.9791459255
285,70,5,68,437,201,80931,17,2,0,81,92,103,62,0,8,6991,20,2350,59,38,369,410,360,135,7,0,633,118583,850,059-10-I,CRB,I,R,Kootenai,1.21,326.42,1192.14,2019.28,5.82,5.71,0,0.02,0,0.05,0,72.88,0,0.03,7.98,7.84,100,12.17,114.5,16.59,98.81,Reference,2.2,0.49,20.02,0.15,21.07,0.37,183.39,23.75,"(1.1e+03,1.35e+03]","(49.8,74.1]",2,10.2085325549,0.03,Low Harvest,0.768979438608,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,15.82,-1390226.9985317194,2750148.3051216844
286,69,5,68,430,201,40567,14,0,0,86,100,100,60,0,0,7000,18,2340,52,30,449,513,450,135,7,0,660,140166,849,059-17-I,CRB,I,R,Mill,0.82,333.29,1418.12,2073.47,0,0,0,0,0,0,0,36.43,0,0,0,0,100,11.49,80.5,14.97,95.83,Reference,0.36,0.85,24.36,0.01,72.78,24.56,1904.28,60.73,"(1.35e+03,1.61e+03]","(25.4,49.8]",1,8.10227625307,0,Low Harvest,0.438309312211,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,0,-1404274.4637308237,2727153.5176123767
289,77,8,76,1147,201,68863,0,100,0,0,98,103,78,0,0,5711,24,3089,37,19,617,746,809,541,152,3,686,121913,798,060-06-I,CRB,I,M,Rattlesnake,0.87,320.82,1226.14,2018.75,0,0,0,0,0,12.42,0.2,61.72,0,0,0,0,99.88,11.18,118.33,19.64,97.1,Managed,1.99,0.38,23.82,0.18,30.43,1.22,160.76,25.53,"(1.1e+03,1.35e+03]","(49.8,74.1]",2,9.11804524769,0,Low Harvest,0.176961622806,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,0,-1355250.5563452067,2797889.509603849
292,69,5,70,387,201,33700,96,3,0,0,89,98,77,0,0,7036,17,2468,57,34,410,473,431,173,11,0,649,159293,795,060-14-I,CRB,I,R,S.F. Lolo,0.83,300.59,1616.07,2071.77,5.56,4.88,0,0,0,0,0,30.39,0,0,18.29,16.06,99.99,11.58,84.5,16.24,94.84,Reference,0.62,0.76,31.63,0.01,60.2,39.78,1266.35,58.02,"(1.61e+03,1.87e+03]","(25.4,49.8]",1,7.16553119605,0,Low Harvest,-0.0342499246676,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,34.35,-1395715.1167099315,2764883.14319329
293,93,7,73,1161,201,14896,0,100,0,0,100,122,94,0,0,5000,35,3839,40,25,217,206,161,53,4,0,647,76641,1089,060-21-I,CRB,I,R,Spring Gulch,1.49,440.61,753.48,1555.97,0,0,0,0.26,0,0,0,13.41,0,1.98,0,0,100,2.44,96.33,8.26,95.42,Reference,3.23,0.2,105.68,0.02,37.72,17.25,194.58,42.02,"[582,839]","[1.11,25.4]",2,3.23830758613,1.98,Low Harvest,-1.86660097155,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,0,-1365538.4828323664,2789696.695416263
1312,99,9,71,2203,201,10726,0,100,0,0,77,119,88,0,23,4568,35,3228,48,30,561,642,596,216,16,0,634,99889,852,048-01-I,CRB,I,M,Mccabe,1.55,346.5,992.81,1987.4,1.65,3.49,0,0,0,0,0,9.72,0,0,17.01,35.85,100,5.12,97,15.59,100,Managed,2.9,0.2,59.15,0.05,36.93,14.45,285.64,51.8,"(839,1.1e+03]","[1.11,25.4]",2,5.15707940089,0,Low Harvest,0.949094769989,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,52.86,-1295672.0908065527,2799120.2800758076
1313,46,8,72,771,201,83944,0,0,0,100,83,69,52,0,17,4351,9,4769,37,22,635,745,746,402,89,2,684,122015,804,048-04-I,CRB,I,R,Monture,1.19,317,1224.58,2063.21,11.06,6.12,0,0,0,0,0,75.34,0,0,14.68,8.13,100,11.69,119,26,100,Reference,1.78,0.57,18.52,0.12,29.16,13.43,212.47,29.05,"(1.1e+03,1.35e+03]","(74.1,98.5]",2,9.54613010175,0,Low Harvest,0.0215723638794,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,22.81,-1299029.8604290185,2810804.363942262
1314,95,9,76,1216,201,6973,0,100,0,0,83,125,41,1,17,5718,40,3031,25,15,319,344,237,30,0,0,711,105336,1057,048-05-I,CRB,I,M,Grouse,1.18,408.14,1101.04,1640.74,0.01,0,0.98,0.78,0.12,9.45,1.54,6.13,15.97,12.78,0.17,0.02,99.88,2.3,105.33,8.38,99.21,Managed,3.52,0.17,88.86,0.05,36.42,9.62,211.5,32.65,"(1.1e+03,1.35e+03]","[1.11,25.4]",2,2.08893409867,28.75,Low Harvest,-0.938630188163,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,0.19,-1336994.3138527265,2810102.7590152193
1316,89,8,73,784,201,83828,0,8,0,92,63,110,80,0,37,4529,33,4586,40,25,495,570,527,223,34,0,684,97011,929,048-07-I,CRB,I,M,Dunham,1.04,361.9,980.74,1878.48,15.12,23.52,2.42,0,0.03,34.42,0.46,75.07,3.23,0,20.14,31.34,100,13.03,109.33,29.58,95.99,Managed,0.87,0.51,26.69,0.05,52.74,8.77,440.87,33.69,"(839,1.1e+03]","(74.1,98.5]",2,13.2858861676,3.23,Low Harvest,3.84340078871,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,51.48,-1302654.0574325856,2801454.3777535735
1317,83,9,75,1271,201,22120,0,100,0,0,99,110,94,0,0,5699,28,3009,21,9,607,739,774,442,90,2,747,133414,850,048-16-I,CRB,I,M,Gold,0.82,337.93,1330.75,1964.83,2.81,3.22,0,0,0,0,0,20.08,0,0,13.98,16.04,98.85,7.47,77.33,12.04,93.86,Managed,0.43,0.39,56.33,0.01,70.35,36.94,1375.79,64.11,"(1.1e+03,1.35e+03]","[1.11,25.4]",2,5.61337591584,0,Low Harvest,-0.452434265313,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,30.02,-1348080.0651890656,2803024.2614168
1318,85,9,71,1324,201,18424,0,32,0,68,78,106,80,0,22,4330,26,4273,47,35,598,688,641,269,29,0,640,103720,839,048-18-I,CRB,I,M,Falls,1.1,335.52,1070.37,2011.25,3.28,9.13,0,0,0,0,0,16.43,0,0,19.94,55.54,100,5.32,112.33,14.02,97.58,Managed,2.95,0.25,39.09,0.07,22.35,5.65,73.15,32.66,"(839,1.1e+03]","[1.11,25.4]",2,4.97024393434,0,Low Harvest,-0.58186744772,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,75.48,-1297120.0931816008,2803855.7642695745
1319,71,9,75,1338,201,3540,0,100,0,0,99,100,65,0,0,5738,18,2921,21,17,566,675,729,399,76,0,719,126414,860,048-19-I,CRB,I,M,Trib of W.F. Gold,0.84,342.96,1284.41,1989.62,0,0,0.17,0,0.17,0.82,0.26,3.19,5.36,0,0,0,100,3.19,94.33,10.07,100,Managed,3.56,0.21,113.24,0.04,38.2,9.93,386.33,47.79,"(1.1e+03,1.35e+03]","[1.11,25.4]",2,2.48363061639,5.36,Low Harvest,1.12859334367,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,0,-1351830.813639368,2799991.063904497
1794,106,8,76,1086,201,8701,0,100,0,0,100,134,80,0,0,5697,44,3147,24,14,403,465,383,90,2,0,715,117528,998,047-01-I,CRB,I,M,Second,0.86,390.3,1199.84,1715.25,0.55,0.49,0.72,0.41,0.72,16,2.03,7.93,9.12,5.15,6.89,6.23,99.51,4.11,91.33,13.09,95.7,Managed,2.32,0.26,101.39,0.03,52.48,14.56,486.71,49.39,"(1.1e+03,1.35e+03]","[1.11,25.4]",2,3.42545672756,14.27,Low Harvest,-0.261359225492,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,13.12,-1339467.7693440085,2812210.3972433917
